2013	0.0111117222224132	0.434285714285714	0.0113185942041751	0.0051287922152261	0.0119368051492101	0.0109047714255472	0.0011944073631701
2013	0.012521097662843	0.445714285714286	0.00894036818462081	0.0111505437893532	0.0168519602106495	0.0110223811259953	0.00797442563057683
2013	0.0129714103035657	0.514285714285714	0.0138729851140668	0.0119061247853463	0.0206553540081919	0.0132405000764463	0.00265228693880419
2013	0.00438453262016644	0.445714285714286	0.00603364749405444	0.00464796794504866	0.00772381509654769	0.00452091688522469	0.000263472212463992
2013	0.0271700084906277	0.474285714285714	0.0255879503215009	0.0250715512306812	0.0376828554710357	0.0235431098356992	0.00182674067308368
2013	0.00630953322172913	0.531428571428571	0.00902845062978948	0.0108757870635375	0.0226448215330603	0.0062474272878027	0.000439120354106654
2013	0.0177598492999529	0.445714285714286	0.0169999119175548	0.0201717229536348	0.0355178466939731	0.0147506086301998	0.00256446286798286
2013	0.0730108040658763	0.628571428571428	0.0805954373293403	0.0568517458500286	0.0547688706846109	0.0805391228668541	0.0159312864469894
2013	0.0121842225575695	0.474285714285714	0.0111864705364221	0.00959358900973097	0.0162668227033353	0.0107213002928482	0.00161596290311249
2013	0.0322334475729524	0.417142857142857	0.0218444464018321	0.0332226674298798	0.0495611468695143	0.0250673315535065	0.00316166654956791
2013	0.0177443805451189	0.4	0.0148859332335066	0.00975386376645678	0.0125804564072557	0.0175661848589272	0.00235368509801166
2013	0.00425562632988323	0.52	0.00612172993922311	0.00677733257012021	0.00977179637214745	0.00463382219765486	0.0000878240708213307
2013	0.00775843992451248	0.48	0.00475645203910861	0.0104865483686319	0.0189584552369807	0.00735295847201477	0.000720157380734912
2013	0.0110635972073741	0.605714285714286	0.00894036818462081	0.0143560389238695	0.0207138677589233	0.0105072506380326	0.00158083327478395
2013	0.0465747020545944	0.577142857142857	0.0383599048709592	0.05220377790498	0.0643651258045641	0.0450727415997271	0.00620037939998595
2013	0.00747312733535229	0.44	0.00951290407821721	0.00462507155123068	0.00965476887068461	0.00651322521081539	0.000895805522377573
2013	0.00765875239336012	0.434285714285714	0.00854399718136175	0.00789925586720092	0.0110005851375073	0.0065249861808602	0.000737722194899178
